release_date,movie,production_budget,domestic_gross,worldwide_gross
1927-08-12,Wings,2,0,0
2015-03-17,The Lady from Shanghai,2,0,0
2013-03-19,Straight A's,2,0,0
2012-03-30,The Legend of Hell's Gate:  An American Conspiracy,2,0,0
2012-12-31,Highway,2,0,0
2013-02-08,Small Apartments,2,0,0
2013-07-09,Coffee Town,2,0,0
2014-12-31,Lucky Dog,2,0,0
2001-12-31,Pendulum,2,0,0
2014-09-09,A Funny Thing Happened on the Way to the Forum,2,0,0
2007-12-31,Slacker Uprising,2,0,0
2015-03-20,The Walking Deceased,2,0,0
2011-12-31,True Bromance,2,0,0
2015-08-21,The Curse of Downers Grove,2,0,0
2015-12-31,Wind Walkers,2,0,0
2016-07-08,The Wrong Side of Right,2,0,0
2015-12-01,Shark Lake,2,0,0
2010-09-24,Buried,1.98765,1.044143,21.27029
2015-04-21,The Marine 4,1.95,0,0
1987-05-08,River's Edge,1.9,4.6,4.6
2008-07-25,Man on Wire,1.9,2.962242,5.617067
2010-10-08,Nowhere Boy,1.9,1.445366,7.785229
2003-07-11,Northfork,1.9,1.420578,1.44514
2015-04-24,Brotherly Love,1.9,0.478595,0.478595
2011-06-03,Submarine,1.9,0.467602,4.581937
2010-04-09,The Square,1.9,0.406216,0.740932
2013-02-08,ABCD (Any Body Can Dance),1.9,0.222098,10.137234
2007-06-29,Chacun sa nuit,1.9,0.018435,0.139317
2013-07-26,Stranded,1.9,0,0.285593
2015-12-31,Vaalu,1.9,0,0.012444
2010-08-27,The Last Exorcism,1.8,41.03435,70.1659
1976-11-16,Carrie,1.8,25.878153,25.878153
1984-11-09,A Nightmare on Elm Street,1.8,25.504513,25.504513
2012-06-27,Beasts of the Southern Wild,1.8,12.795746,23.265132
1964-01-29,Dr. Strangelove,1.8,9.16437,9.16437
1973-01-01,Battle for the Planet of the Apes,1.8,8.8,8.8
1951-09-18,A Streetcar Named Desire,1.8,8,8
1968-08-03,Hang 'em High,1.8,6.8,6.8
2002-11-15,El crimen de padre Amaro,1.8,5.719,5.719
2001-06-15,Songcatcher,1.8,3.050934,3.050934
2011-08-23,Higher Ground,1.8,0.841056,0.842693
2011-04-22,POM Wonderful Presents: The Greatest Movie Ever Sold,1.8,0.638476,0.783733
2005-01-07,Travellers and Magicians,1.8,0.506793,1.322161
1993-01-01,Ed and his Dead Mother,1.8,6.73e-4,6.73e-4
2009-12-31,Deadline,1.8,0,0
2007-03-13,Sublime,1.8,0,0
2012-02-03,Dysfunctional Friends,1.8,0,0
2013-12-31,Independence Daysaster,1.8,0,0
2014-03-11,Against the Wild,1.8,0,0
2015-10-20,Beginners Guide to Sex,1.8,0,0
1999-06-18,Lola rennt,1.75,7.267324,22.879194
2003-02-07,May,1.75,0.14554,0.634803
2010-10-08,I Spit on Your Grave,1.75,0.093051,1.278471
2013-12-31,Living Dark: The Story of Ted the Caver,1.75,0,0
2001-11-23,In the Bedroom,1.7,35.930604,42.137871
2008-03-19,La misma luna,1.7,12.590147,23.271741
1972-01-01,Conquest of the Planet of the Apes,1.7,9.7,9.7
2014-02-28,The Lunchbox,1.7,4.2315,12.2315
2013-10-04,Grace Unplugged,1.7,2.507159,2.507159
1999-10-01,Happy Texas,1.7,2.039192,2.891228
2005-06-17,My Summer of Love,1.7,1.000915,4.727375
2005-06-24,Yes,1.7,0.396035,0.661221
1953-08-05,From Here to Eternity,1.65,30.5,30.5
1938-01-01,You Can't Take It With You,1.644,4,4
1999-04-09,Foolish,1.6,6.026908,6.026908
1949-01-01,She Wore a Yellow Ribbon,1.6,5.4,5.4
1974-04-07,The Conversation,1.6,4.42,4.42
2010-10-15,N-Secure,1.6,2.595644,2.595644
2008-02-01,Sukkar banat,1.6,1.060591,14.25376
1989-12-31,Out of the Dark,1.6,0.419428,0.419428
2006-01-27,Bubble,1.6,0.145382,0.145382
2005-09-23,Dil Jo Bhi Kahey...,1.6,0.129319,0.129319
1999-01-15,Mississippi Mermaid,1.6,0.027795,2.627795
2014-09-26,Two Night Stand,1.6,0.0156,0.242443
2005-11-04,I Love Your Work,1.6,0.003264,0.003264
1955-12-31,The King’s Thief,1.577,0,0
2011-04-01,Insidious,1.5,54.00915,99.870886
2016-10-21,Moonlight,1.5,27.854931,55.800987
2003-09-12,Cabin Fever,1.5,21.158188,30.351664
2007-05-02,Waitress,1.5,19.09755,22.217183
1989-09-08,Kickboxer,1.5,14.533681,14.533681
1988-02-26,Bloodsport,1.5,11.806119,11.806119
1939-01-01,Mr. Smith Goes To Washington,1.5,9,9
1995-07-21,Kids,1.5,7.412216,20.412216
2005-10-05,The Squid and the Whale,1.5,7.372734,11.191423
2002-03-13,Kissing Jessica Stein,1.5,7.025722,9.345061
1945-10-31,Spellbound,1.5,7,7
1979-04-20,Dawn of the Dead,1.5,5.1,55
1994-09-23,Exotica,1.5,5.046118,5.046118
2013-07-26,The To Do List,1.5,3.491669,4.128828
2013-02-01,The Gatekeepers,1.5,2.408553,2.592308
1998-06-26,Buffalo '66,1.5,2.3806060000000002,2.3806060000000002
1984-03-02,Repo Man,1.5,2.3,2.3
2016-10-21,I’m Not Ashamed,1.5,2.08298,2.08298
1985-01-18,Blood Simple,1.5,1.690913,2.730877
2002-04-19,Nueve Reinas,1.5,1.222889,12.412889
2013-04-19,The Lords of Salem,1.5,1.165881,1.541131
2005-03-25,The Ballad of Jack and Rose,1.5,0.712294,1.126258
2015-08-28,Unsullied,1.5,0.510957,0.510957
1994-08-31,Killing Zoe,1.5,0.418953,0.418953
2002-05-17,The Believer,1.5,0.406035,1.840248
2008-03-07,Snow Angels,1.5,0.402858,0.414404
2001-08-10,Session 9,1.5,0.378176,1.619602
2011-02-11,MOOZ-lum,1.5,0.362239,0.372239
2007-09-05,I Want Someone To Eat Cheese With,1.5,0.194568,0.194568
2011-08-19,Amigo,1.5,0.184705,0.184705
2007-09-07,Hatchet,1.5,0.175281,0.240396
2008-10-31,My Name is Bruce,1.5,0.173066,0.173066
1936-02-05,Modern Times,1.5,0.163245,0.165049
2007-05-11,The Salon,1.5,0.139084,0.139084
2002-03-22,Stolen Summer,1.5,0.119841,0.119841
2015-03-06,Road Hard,1.5,0.113169,0.113169
2005-09-28,Forty Shades of Blue,1.5,0.075828,0.172569
2009-10-09,Trucker,1.5,0.052429,0.052429
2009-05-29,Pontypool,1.5,0.003865,0.031916
2015-09-28,Me You and Five Bucks,1.5,0.002105,0.002105
2014-10-17,Housebound,1.5,0,0.236863
2005-11-04,Wal-Mart: The High Cost of Low Price,1.5,0,0.058692
2006-03-17,Fetching Cody,1.5,0,0
2011-06-03,The Lion of Judah,1.5,0,0
2014-11-11,Once Upon a Time in Queens,1.5,0,0
2015-02-13,Girlhouse,1.5,0,0
2015-04-17,Closer to the Moon,1.5,0,0
2015-05-26,Mutant World,1.5,0,0
2015-11-20,#Horror,1.5,0,0
2015-09-08,Checkmate,1.5,0,0
1937-12-21,Snow White and the Seven Dwarfs,1.488,184.925485,184.925485
1968-01-01,Shalako,1.455,2.62,2.62
2005-04-29,Holy Girl,1.4,0.304124,1.261792
2014-10-03,La chambre bleue,1.4,0.260441,1.94542
2004-09-17,Incident at Loch Ness,1.4,0.03683,0.056073
2013-04-05,Eddie: The Sleepwalking Cannibal,1.4,0.001632,0.001632
2014-12-31,Kurmanjan datka,1.4,0,0
2015-12-31,One Shot,1.4,0,0
2014-12-31,House at the End of the Drive,1.4,0,0
2001-08-21,Batman - The Movie,1.3778,0,0
1999-03-05,Lock Stock and Two Smoking Barrels,1.35,3.897569,28.356188
1983-08-19,The Ballad of Gregorio Cortez,1.305,0.909,0.909
1936-06-26,San Francisco,1.3,2.868,5.273
1998-10-09,Festen,1.3,1.64778,1.64778
1996-10-11,Trees Lounge,1.3,0.749741,0.749741
2009-05-22,The Girlfriend Experience,1.3,0.69584,1.00584
2007-03-23,Journey from the Fall,1.3,0.635305,0.635305
2000-05-05,The Basket,1.3,0.609042,0.609042
2015-01-30,Above and Beyond,1.3,0.288751,0.288751
1985-03-15,Def-Con 4,1.3,0.210904,0.210904
2005-12-09,Neal n' Nikki,1.3,0.100358,0.329621
2003-12-19,The Hebrew Hammer,1.3,0.077755,0.090213
2014-06-13,Los insolitos peces gato,1.3,0.011278,0.016653
2006-04-07,Simon,1.3,0.004055,1.738663
2011-05-24,Forget Me Not,1.3,0,0.013465
2009-12-31,The 41 Year Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,1.3,0,0
2015-06-26,The Algerian,1.3,0,0
1940-01-01,Rebecca,1.288,6,6
1981-04-30,Friday the 13th Part 2,1.25,21.722776,21.722776
1945-01-01,The Lost Weekend,1.25,11,11
1984-08-31,C.H.U.D.,1.25,4.7,4.7
2013-04-19,Filly Brown,1.25,2.850357,2.850357
1953-01-21,Niagara,1.25,2.5,2.5
1941-10-28,How Green Was My Valley,1.25,0,0
2015-01-13,Da Sweet Blood of Jesus,1.25,0,0
1975-09-26,The Rocky Horror Picture Show,1.2,140.510017,140.549718
2004-10-29,Saw,1.2,55.968727,103.880027
1989-08-04,Sex Lies and Videotape,1.2,24.741667,36.741667
2002-02-15,Super Troopers,1.2,18.492362,23.046142
2002-02-22,Monsoon Wedding,1.2,13.876974,27.0256
2000-11-10,You Can Count on Me,1.2,9.180275,10.827356
1951-07-03,Strangers on a Train,1.2,7,7
1955-10-03,The Trouble With Harry,1.2,7,7
1967-12-29,Il buono il brutto il cattivo,1.2,6.1,6.1
2003-03-04,The Day the Earth Stood Still,1.2,3.7,3.7
2013-04-19,Home Run,1.2,2.859955,2.859955
1992-10-23,Reservoir Dogs,1.2,2.832029,2.832029
2000-07-07,But I'm a Cheerleader,1.2,2.205627,2.509344
1956-12-23,The Wrong Man,1.2,2,2
1976-01-01,The Blue Bird,1.2,0.887,0.887
2012-04-13,Blue Like Jazz,1.2,0.595018,0.595018
2015-08-28,Que Horas Ela Volta?,1.2,0.376976,3.048209
1982-11-19,Q,1.2,0.255,0.255
2003-03-21,Down & Out with the Dolls,1.2,0.058936,0.058936
2012-06-01,Pink Ribbons Inc.,1.2,0.026608,0.026608
2011-02-11,Certifiably Jonathan,1.2,0.007826,0.007826
2015-09-18,La navaja de Don Juan,1.2,0.004254,0.004254
2008-12-31,Extreme Movie,1.2,0,0.081338
1936-10-20,Charge of the Light Brigade The,1.2,0,0
2004-06-18,Grand Theft Parsons,1.2,0,0
2012-08-28,Below Zero,1.2,0,0
2012-09-07,Crowsnest,1.2,0,0
2012-09-14,Airborne,1.2,0,0
2014-09-09,Cotton Comes to Harlem,1.2,0,0
2015-02-03,Bleeding Hearts,1.2,0,0
2013-12-31,The Wicked Within,1.2,0,0
2014-03-21,God’s Not Dead,1.15,60.755732,63.777092
2005-10-07,Waiting...,1.125,16.124543,18.673274
2006-05-12,Dead Man's Shoes,1.125,0.006408,0.414736
2005-12-25,Wolf Creek,1.1,16.186348,29.005064
2012-03-23,Serbuan maut,1.1,4.105123,9.297407
1987-09-04,The Offspring,1.1,1.355728,1.355728
2002-02-22,Sex with Strangers,1.1,0.24774,0.24774
2012-05-18,Beyond the Black Rainbow,1.1,0.056491,0.056491
2003-05-14,Dracula: Pages from a Virgin's Diary,1.1,0.039659,0.081371
2014-11-21,The Sleepwalker,1.1,0.002636,0.002636
2017-03-07,Departure,1.1,0,0.027561
2009-04-07,Faith Like Potatoes,1.1,0,0
2010-03-23,Lake Mungo,1.1,0,0
2015-04-07,Silent Running,1.1,0,0
2010-12-31,Dead Undead The,1.1,0,0
2013-12-31,The Vatican Exorcisms,1.1,0,0
2009-12-11,Rocket Singh: Salesman of the Year,1.07,0.164649,5.348767
1943-01-23,Casablanca,1.039,10.4625,10.4625
1976-11-21,Rocky,1,117.235147,225
2012-01-06,The Devil Inside,1,53.261944,101.758489
1963-10-07,Tom Jones,1,37.6,37.6
2015-04-17,Unfriended,1,32.48209,62.561449
1976-02-08,Taxi Driver,1,28.262574,28.294466
2006-05-24,An Inconvenient Truth,1,24.146161,52.769915
1980-02-01,The Fog,1,21.378361,21.378361
2012-05-25,Chernobyl Diaries,1,18.11964,42.411721
1981-04-10,The Howling,1,17.985,17.985
1963-05-08,Dr. No,1,16.067035,59.567035
1987-09-18,Hellraiser,1,14.564,14.564
2005-09-16,Cry Wolf,1,10.047674,15.943081
2000-08-18,Godzilla 2000,1,10.03739,10.03739
2010-12-29,Blue Valentine,1,9.737892,16.56624
2005-12-02,Transamerica,1,9.015303,16.553163
1970-01-01,Beyond the Valley of the Dolls,1,9,9
1956-01-01,Love Me Tender,1,9,9
1949-01-01,Sands of Iwo Jima,1,7.8,7.8
2015-09-25,The Green Inferno,1,7.192291,12.931569
2012-10-19,The Sessions,1,6.002451,11.495204
2008-04-04,Shine a Light,1,5.505267,16.173879
2012-03-23,October Baby,1,5.355847,5.391992
2014-09-12,The Skeleton Twins,1,5.284309,5.797192
2013-06-14,20 Feet From Stardom,1,4.94625,5.892466
2009-06-12,Food Inc.,1,4.417674,4.731944
1998-08-21,Next Stop Wonderland,1,3.395581,3.465703
2014-06-06,Obvious Child,1,3.122616,3.32407
2011-10-21,Martha Marcy May Marlene,1,2.981038,5.438911
2005-08-03,Junebug,1,2.67801,3.553253
2008-08-01,Frozen River,1,2.511476,6.030129
2001-11-21,The Sidewalks of New York,1,2.402459,3.575308
1998-04-24,Two Girls and a Guy,1,2.057193,2.315026
2000-09-29,The Broken Hearts Club: A Romantic Comedy,1,1.744858,2.022442
2006-06-28,Who Killed the Electric Car?,1,1.678874,1.849392
2009-09-18,The Secrets of Jonathan Sperry,1,1.355079,1.355079
1996-07-17,Walking and Talking,1,1.28748,1.615787
2003-09-19,Bubba Ho-Tep,1,1.239183,1.492895
2001-12-07,No Man's Land,1,1.067481,2.684207
1998-10-09,Slam,1,1.009819,1.087521
2001-04-06,Brigham City,1,0.852206,0.852206
2000-12-01,Panic,1,0.779137,1.425707
2014-05-09,Palo Alto,1,0.767732,1.156309
2000-09-08,Fiza,1,0.623791,1.179462
2010-02-03,Ajami,1,0.621859,2.721096
1998-10-23,Orgazmo,1,0.582024,0.627287
2011-07-29,The Future,1,0.568662,1.239174
2003-02-14,All the Real Girls,1,0.549666,0.70302
2014-10-24,23 Blast,1,0.549185,0.549185
1997-06-20,Dream With The Fishes,1,0.542909,0.542909
2013-07-19,The Act of Killing,1,0.486919,0.501289
2003-05-02,Blue Car,1,0.464126,0.475367
2007-10-19,Wristcutters: A Love Story,1,0.446165,0.473769
2000-05-05,Luminarias,1,0.428535,0.428535
2014-07-18,I Origins,1,0.336472,0.852399
2014-11-28,Antarctica: A Year on Ice,1,0.288757,0.288757
2003-08-22,The Battle of Shaker Heights,1,0.280351,0.839145
2008-01-18,Taxi to the Dark Side,1,0.274661,0.304472
2016-04-08,The Invitation,1,0.231738,0.354836
2004-09-24,Guiana 1838,1,0.227241,0.227241
2002-12-30,Love Lisa,1,0.213137,0.213137
2006-07-07,Once in a Lifetime: the Extraordinary Story of the New York Cosmos,1,0.144601,0.215559
2001-08-22,Lisa Picard is Famous,1,0.113433,0.113433
2015-07-31,Beyond the Brick: A LEGO Brickumentary,1,0.101531,0.101531
2009-10-30,The House of the Devil,1,0.101215,0.102812
2012-06-01,Hardflip,1,0.096734,0.096734
2016-03-11,Creative Control,1,0.063014,0.063014
2005-09-16,Chocolate: Deep Dark Secrets,1,0.049,1.549
2011-07-01,The Perfect Host,1,0.048764,0.051587
1998-09-25,The Last Big Thing,1,0.022434,0.022434
1998-08-07,Safe Men,1,0.02121,0.02121
2001-08-31,Speedway Junky,1,0.017127,0.017127
2015-02-13,Hits,1,0.015156,0.015156
2000-09-22,The Specials,1,0.012996,0.012996
2010-09-03,16 to Life,1,0.011574,0.011574
2007-01-17,Alone with Her,1,0.010787,0.844377
2014-10-17,Camp X-Ray,1,0.009837,0.009837
2008-11-21,Special,1,0.007202,0.026822
2015-04-10,The Sisterhood of Night,1,0.00687,0.00687
1999-03-19,Sparkler,1,0.005494,0.005494
2005-03-18,The Helix...  Loaded,1,0.0037,0.0037
2015-05-15,Childless,1,0.001036,0.001036
2006-04-21,In Her Line of Fire,1,8.84e-4,8.84e-4
2002-12-13,The Jimmy Show,1,7.03e-4,7.03e-4
2013-12-31,Heli,1,0,0.552614
2015-12-31,Karachi se Lahore,1,0,0.017721
2006-12-31,Loving Annabelle,1,0,0.005382
2009-12-01,Frat Party,1,0,0
2006-09-15,Jimmy and Judy,1,0,0
2003-10-24,The Party's Over,1,0,0
2009-07-17,The Poker House,1,0,0
2005-09-23,Proud,1,0,0
2008-12-31,Steppin: The Movie,1,0,0
2010-01-29,Zombies of Mass Destruction,1,0,0
2012-03-20,Snow White: A Deadly Summer,1,0,0
2012-10-09,Truth or Die,1,0,0
2013-05-14,Black Rock,1,0,0
2014-01-07,Hidden Away,1,0,0
2013-10-04,My Last Day Without You,1,0,0
2013-10-08,Zombie Hunter,1,0,0
2014-12-31,Doc Holliday's Revenge,1,0,0
2014-06-24,A Fine Step,1,0,0
2015-02-10,Fear Clinic,1,0,0
2015-03-10,The Pet,1,0,0
2014-12-31,Bang Bang Baby,1,0,0
2016-03-01,1982,1,0,0
2015-10-27,The Horror Network,1,0,0
2016-12-31,Chemical Cut,1,0,0
2015-12-11,American Hero,1,0,0
2015-12-22,Por amor en el caserio,1,0,0
2007-06-01,And Then Came Love,0.989,0.008158,0.008158
2006-04-14,Hard Candy,0.95,1.02464,8.267066
2002-09-27,Charly,0.95,0.814666,0.814666
2014-01-10,Banshee Chapter,0.95,0,0.078122
2010-12-31,Trance,0.95,0,0
2014-08-12,Jesse,0.95,0,0
2015-03-03,Ask Me Anything,0.95,0,0
2012-04-13,L!fe Happens,0.93,0.030905,0.030905
2014-11-21,Food Chains,0.913,0,0
1954-07-28,On the Waterfront,0.91,9.6,9.6
2013-07-12,Fruitvale Station,0.9,16.098998,17.549645
2016-04-01,Meet the Blacks,0.9,9.097072,9.097072
2008-01-25,4 luni 3 saptamani si 2 zile,0.9,1.196321,11.993156
2011-08-26,Circumstance,0.9,0.454121,0.958978
2006-08-25,The Quiet,0.9,0.38142,0.38142
2012-04-27,The Giant Mechanical Man,0.9,0.007396,0.007396
2013-04-05,The Brass Teapot,0.9,0.006997,0.413733
2014-12-31,40 Weeks,0.9,0,0
2015-05-05,Le bonheur d'Elza,0.9,0,0
1942-08-13,Bambi,0.858,102.797,268
2012-08-31,For a Good Time Call,0.85,1.251749,1.386088
2004-01-30,Latter Days,0.85,0.833118,0.865708
2008-03-21,The Hammer,0.85,0.442638,0.442638
2015-08-28,Windsor Drive,0.85,0.003256,0.003256
2012-12-31,Snitch,0.85,0,0
2008-12-31,Harrison Montgomery,0.85,0,0
2012-08-03,Celeste and Jesse Forever,0.84,3.103407,3.787689
2002-10-25,Time Changer,0.825,1.500711,1.500711
2009-08-11,London to Brighton,0.825,0,0.610776
2009-12-31,Crying With Laughter,0.82,0,0.016909
2011-12-30,Jodaeiye Nader az Simin,0.8,7.098492,24.426169
1996-05-10,Welcome to the Dollhouse,0.8,4.198137,5.034794
2003-03-28,Raising Victor Vargas,0.8,2.073984,2.900578
1993-10-01,Ruby in Paradise,0.8,1.001437,1.001437
2002-08-09,Pandora's Box,0.8,0.88195,0.88195
2007-07-18,Cama adentro,0.8,0.200433,0.200433
2000-03-10,Deterrence,0.8,0.144583,0.371647
2004-05-07,The Mudge Boy,0.8,0.062544,0.062544
2003-04-11,The Young Unknowns,0.8,0.058163,0.058163
2009-06-19,Dod sno,0.8,0.046742,2.19402
2014-09-19,Not Cool,0.8,0.035688,0.035688
2012-02-03,Kill List,0.8,0.029063,0.462206
2015-01-09,Vessel,0.8,0,0
2004-08-06,Saints and Soldiers,0.78,1.31047,1.31047
1973-08-11,American Graffiti,0.777,115,140
2006-09-08,Iraq for Sale: The War Profiteers,0.775,0,0
2011-09-09,Kevin Hart: Laugh at My Pain,0.75,7.706436,7.712436
2007-04-13,Aqua Teen Hunger Force Colon Movie Film for Theaters,0.75,5.520368,5.520368
2012-06-08,Safety Not Guaranteed,0.75,4.010957,4.422318
2012-02-03,The Innkeepers,0.75,0.078396,1.011535
2014-08-29,Il conformista,0.75,0.059656,0.059656
2002-11-15,Interview with the Assassin,0.75,0.047329,0.047329
2005-07-01,Undead,0.75,0.041196,0.22925
2009-01-23,Donkey Punch,0.75,0.019367,0.814801
2013-10-11,All the Boys Love Mandy Lane,0.75,0,1.960521
2014-12-31,Destiny,0.75,0,4.5e-4
2009-04-07,Bled,0.75,0,0
2016-01-05,Adulterers,0.75,0,0
1968-06-25,La mariée était en noir,0.747,0.044566,0.044566
1952-01-01,High Noon,0.73,8,8
1994-10-14,Hoop Dreams,0.7,7.768371,11.768371
2005-06-24,Rize,0.7,3.278611,4.857731
2006-08-11,Half Nelson,0.7,2.697938,4.911725
2001-09-07,L.I.E.,0.7,1.140965,1.140965
1999-10-08,Naturally Native,0.7,0.010508,0.010508
2010-01-26,B-Girl,0.7,0,0.00116
2015-03-13,Walter,0.7,0,0
1933-04-07,King Kong,0.672,10,10.00065
1953-04-10,House of Wax,0.658,23.8,23.8
1998-06-19,Hav Plenty,0.65,2.301777,2.301777
2013-10-11,Escape from Tomorrow,0.65,0.171962,0.171962
2012-12-31,After,0.65,0,0
2014-12-31,The Hadza: Last of the First,0.65,0,0
2009-12-31,Starsuckers,0.64,0,0.014812
2013-12-31,Treachery,0.625,0,0
1935-09-06,Top Hat,0.609,1.782,3.202
1999-07-14,The Blair Witch Project,0.6,140.539099,248.3
1970-03-26,Woodstock,0.6,34.50511,34.50511
1977-08-10,The Kentucky Fried Movie,0.6,15,20
1967-05-10,Per qualche dollaro in più,0.6,4.3,4.3
2000-10-31,Mercy Streets,0.6,0.173599,0.173599
2014-05-02,Water & Power,0.6,0.042557,0.042557
2007-10-19,Arnolds Park,0.6,0.023616,0.023616
1999-07-02,Broken Vessels,0.6,0.01503,0.085343
2015-05-22,Drunk Wedding,0.6,0.003301,0.003301
2016-03-04,They Will Have to Kill Us First,0.6,0,0.007943
2002-08-23,Crop Circles: Quest for Truth,0.6,0,0
2014-08-08,The Maid's Room,0.6,0,0
2014-12-31,Light from the Darkroom,0.6,0,0
2015-02-24,Irreplaceable,0.6,0,0
1964-08-11,A Hard Day's Night,0.56,1.53786,1.597233
2011-07-29,The Harvest/La Cosecha,0.56,0.003709,0.003709
2015-12-31,Julija in alfa Romeo,0.56,0,0.008462
1931-12-31,Mata Hari,0.558,0.9,0.9
1980-05-09,Friday the 13th,0.55,39.754601,59.754601
1984-04-27,Love Letters,0.55,5.26999,5.26999
2014-09-12,Faith Connections,0.55,0.009111,0.009111
2012-03-06,High Road,0.546173,0,0
2008-09-26,Fireproof,0.5,33.456317,33.473297
1974-11-15,Benji,0.5,31.55956,31.55956
2004-08-06,Open Water,0.5,30.500882,55.518641
1977-01-01,Kingdom of the Spiders,0.5,17,17
2005-05-13,Mad Hot Ballroom,0.5,8.117961,9.387581
2003-10-03,The Station Agent,0.5,5.801558,9.470209
2010-01-22,To Save a Life,0.5,3.77721,3.824868
2006-06-16,Wordplay,0.5,3.12127,3.177636
1999-10-22,Beyond the Mat,0.5,2.04757,2.04757
2002-02-01,The Singles Ward,0.5,1.250798,1.250798
2011-07-08,Sholem Aleichem: Laughing in the Darkness,0.5,1.131261,1.131261
2004-01-30,Osama,0.5,1.127331,1.971479
2000-06-09,Groove,0.5,1.115313,1.167524
2003-01-31,The R.M.,0.5,1.111615,1.111615
1999-07-30,Twin Falls Idaho,0.5,0.985341,1.027228
2004-08-20,Mean Creek,0.5,0.603951,1.34875
2013-08-23,Drinking Buddies,0.5,0.343706,0.4071
1998-02-13,Hurricane Streets,0.5,0.334041,0.367582
2002-07-12,Never Again,0.5,0.307631,0.308793
1956-11-19,Shichinin no samurai,0.5,0.271736,0.271736
2003-08-29,Civil Brand,0.5,0.254293,0.254293
2010-10-29,Monsters,0.5,0.237301,5.63973
2006-03-24,Lonesome Jim,0.5,0.154187,0.602789
2013-04-17,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0.5,0.152449,0.152449
2012-09-28,The Other Dream Team,0.5,0.134109,0.314444
2011-04-01,Rubber,0.5,0.10037,0.680914
1991-01-01,Johnny Suede,0.5,0.055,0.055
2007-10-05,Finishing the Game,0.5,0.05285,0.053201
2008-04-18,Kiss the Bride,0.5,0.032033,0.032033
2003-07-11,The Journey,0.5,0.0198,0.0198
2009-04-23,Home,0.5,0.015433,44.793168
2003-01-10,The Slaughter Rule,0.5,0.013134,0.013134
2010-05-14,The Living Wake,0.5,0.012232,0.012232
2009-02-27,Scott Walker: 30 Century Man,0.5,0.00684,0.077121
2005-10-21,The Californians,0.5,0.004134,0.004134
2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,0.5,0.001822,0.001822
2013-06-28,Detention of the Dead,0.5,0.001778,0.001778
2006-12-31,Fengkuang de Shitou,0.5,0,3
2013-01-08,Now is Good,0.5,0,2.141436
2001-11-02,Everything Put Together,0.5,0,0.00789
2010-12-31,Drones,0.5,0,0
2012-04-03,Enter Nowhere,0.5,0,0
2012-07-17,Girls Gone Dead,0.5,0,0
2005-12-31,Insomnia Manica,0.5,0,0
2014-12-31,America Is Still The Place,0.5,0,0
2015-07-24,The Outrageous Sophie Tucker,0.5,0,0
2015-03-10,Subconscious,0.5,0,0
2015-04-14,Roadside,0.5,0,0
2014-12-31,Diamond Rufff,0.5,0,0
2015-02-10,Love in the Time of Monsters,0.5,0,0
2012-12-31,El rey de Najayo,0.5,0,0
2014-12-31,Fight to the Finish,0.5,0,0
2013-12-31,Bucky and the Squirrels,0.5,0,0
1990-12-31,Going Under,0.5,0,0
2015-06-23,Crossroads,0.5,0,0
2015-08-11,Alleluia! The Devil's Carnival,0.5,0,0
2015-12-01,Brooklyn Bizarre,0.5,0,0
2016-12-31,Crabs!,0.5,0,0
2014-12-31,The Sound and the Shadow,0.5,0,0
2015-12-31,Rodeo Girl,0.5,0,0
2015-11-10,The Little Ponderosa Zoo,0.5,0,0
1984-12-31,The Toxic Avenger,0.475,0,0
2009-09-25,Paranormal Activity,0.45,107.91881,194.183034
1991-01-01,Straight out of Brooklyn,0.45,2.712293,2.712293
2006-03-31,Brick,0.45,2.075743,4.243996
1997-08-22,Sunday,0.45,0.410919,0.450349
2006-08-11,Conversations with Other Women,0.45,0.379418,1.297745
